               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,           0.0099655,            0.012354,          0.00075954,             0.96899,             0.88198,             0.93686,             0.65628,            0.013831,            0.025469,           0.0019071,            0.001585,            0.001585,            0.001585
                  87,           0.0098913,             0.01273,           0.0008151,             0.97846,             0.89344,             0.93364,             0.64953,            0.013649,            0.025479,           0.0017305,            0.001486,            0.001486,            0.001486
                  88,           0.0099561,            0.012433,            0.000754,             0.95843,               0.871,             0.93402,             0.65054,              0.0138,            0.024416,           0.0021448,            0.001387,            0.001387,            0.001387
                  89,           0.0098452,            0.012187,           0.0008862,             0.95405,             0.87482,             0.93631,             0.63481,            0.014937,            0.027009,           0.0021205,            0.001288,            0.001288,            0.001288
                  90,             0.01017,            0.012576,          0.00094393,             0.97466,             0.88907,             0.93645,             0.66214,            0.013351,            0.028307,            0.001759,            0.001189,            0.001189,            0.001189
                  91,           0.0096105,            0.012587,          0.00070321,             0.96117,             0.86894,              0.9406,             0.64343,            0.014391,            0.026342,           0.0021809,             0.00109,             0.00109,             0.00109
                  92,           0.0096786,            0.012325,          0.00077734,             0.96889,             0.87742,             0.93194,             0.64885,             0.01349,            0.026287,           0.0018836,            0.000991,            0.000991,            0.000991
                  93,           0.0099908,            0.012682,          0.00077372,             0.96164,             0.86849,             0.93014,             0.65656,              0.0134,            0.024588,            0.001927,            0.000892,            0.000892,            0.000892
                  94,           0.0094878,            0.012037,          0.00071914,             0.95217,               0.876,             0.93332,             0.64691,            0.013487,            0.025671,           0.0019055,            0.000793,            0.000793,            0.000793
                  95,           0.0096982,            0.012556,          0.00068437,             0.96557,             0.88271,             0.93995,             0.66017,            0.013558,            0.023973,           0.0017993,            0.000694,            0.000694,            0.000694
                  96,           0.0096658,            0.012117,           0.0008813,             0.96939,             0.87261,             0.93979,             0.65766,            0.013345,            0.025115,           0.0019255,            0.000595,            0.000595,            0.000595
                  97,           0.0094749,            0.012373,          0.00068442,             0.97518,              0.8866,             0.93773,             0.66875,            0.013134,            0.025618,           0.0017006,            0.000496,            0.000496,            0.000496
                  98,           0.0093873,            0.012067,           0.0007899,             0.96996,             0.88518,             0.93819,             0.66392,            0.013028,            0.028232,           0.0017096,            0.000397,            0.000397,            0.000397
                  99,           0.0095434,            0.012174,          0.00062859,             0.97946,              0.8792,             0.93585,             0.66033,            0.013263,            0.029445,           0.0016857,            0.000298,            0.000298,            0.000298
