               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,             0.06777,             0.32984,           0.0013219,            0.027975,            0.083925,              0.0189,           0.0063332,            0.067002,             0.33644,           0.0014022,           0.0072775,           0.0072775,           0.0072775
                  57,              0.0679,             0.33085,           0.0013668,            0.014267,              0.0428,           0.0085709,           0.0026173,            0.071157,             0.35669,           0.0014241,            0.007228,            0.007228,            0.007228
                  58,            0.067805,             0.33048,           0.0012461,            0.027417,             0.08225,            0.019849,           0.0065227,            0.067067,             0.33982,           0.0014097,           0.0071785,           0.0071785,           0.0071785
                  59,            0.067699,             0.33035,           0.0013036,            0.024658,            0.073975,            0.016653,           0.0054558,            0.068169,             0.34385,           0.0014203,            0.007129,            0.007129,            0.007129
                  60,            0.067915,             0.32666,           0.0012727,            0.029392,            0.088175,            0.023999,           0.0086826,            0.066741,             0.33936,           0.0014098,           0.0070795,           0.0070795,           0.0070795
                  61,            0.067344,             0.33112,           0.0012806,            0.027767,              0.0833,            0.019507,           0.0065206,            0.066289,             0.34672,           0.0014154,             0.00703,             0.00703,             0.00703
                  62,            0.067676,             0.32617,           0.0013236,              0.0163,              0.0489,            0.010013,           0.0033497,            0.069917,             0.35686,           0.0014151,           0.0069805,           0.0069805,           0.0069805
                  63,            0.067364,             0.32975,           0.0012812,            0.011342,            0.034025,           0.0076078,           0.0024343,            0.071919,              0.3596,           0.0014132,            0.006931,            0.006931,            0.006931
                  64,            0.067519,             0.32873,           0.0012868,           0.0079667,              0.0239,           0.0053941,            0.002254,            0.073672,             0.37267,           0.0014203,           0.0068815,           0.0068815,           0.0068815
                  65,            0.067613,             0.33008,           0.0012984,              0.0146,              0.0438,            0.010544,           0.0042362,            0.071046,             0.35634,            0.001422,            0.006832,            0.006832,            0.006832
                  66,            0.067453,             0.33118,           0.0013751,              0.0071,              0.0213,           0.0061941,           0.0020093,            0.073159,             0.36931,           0.0014259,           0.0067825,           0.0067825,           0.0067825
                  67,            0.067331,             0.32874,           0.0012677,            0.013217,             0.03965,           0.0097604,           0.0033958,              0.0706,             0.36094,             0.00142,            0.006733,            0.006733,            0.006733
                  68,            0.067621,             0.32947,           0.0013486,            0.031525,            0.094575,            0.024941,           0.0084642,            0.065329,              0.3364,           0.0014025,           0.0066835,           0.0066835,           0.0066835
                  69,            0.067377,             0.32722,           0.0012436,            0.030058,            0.090175,            0.023099,           0.0078439,            0.065933,             0.35265,           0.0014032,            0.006634,            0.006634,            0.006634
                  70,            0.067295,             0.33087,           0.0013027,            0.018283,             0.05485,            0.011924,           0.0040615,            0.069058,             0.35745,           0.0014178,           0.0065845,           0.0065845,           0.0065845
                  71,            0.067345,             0.32736,           0.0012651,            0.016475,            0.049425,            0.010799,           0.0035392,            0.069983,             0.35448,           0.0014208,            0.006535,            0.006535,            0.006535
                  72,            0.067277,             0.32674,           0.0012199,            0.011625,            0.034875,           0.0074194,           0.0024998,            0.071971,             0.35742,           0.0014131,           0.0064855,           0.0064855,           0.0064855
                  73,            0.067279,             0.33133,           0.0012687,            0.021892,            0.065675,             0.01385,           0.0046074,            0.068526,             0.35012,           0.0014082,            0.006436,            0.006436,            0.006436
                  74,            0.066868,                0.33,           0.0013306,            0.022275,            0.066825,             0.01409,           0.0046499,            0.068614,             0.34649,           0.0014134,           0.0063865,           0.0063865,           0.0063865
                  75,            0.067243,             0.32937,            0.001382,            0.017808,            0.053425,            0.011171,           0.0037453,            0.070168,             0.35348,           0.0014095,            0.006337,            0.006337,            0.006337
                  76,            0.067187,             0.33167,           0.0012807,            0.021725,            0.065175,            0.013844,           0.0046948,            0.068269,             0.35466,           0.0014092,           0.0062875,           0.0062875,           0.0062875
                  77,            0.067187,             0.32995,           0.0013575,            0.017233,              0.0517,            0.010348,           0.0034121,            0.069731,             0.35557,           0.0014084,            0.006238,            0.006238,            0.006238
                  78,            0.067097,             0.32679,           0.0013153,            0.010942,            0.032825,           0.0070922,           0.0026577,            0.071672,              0.3643,           0.0014105,           0.0061885,           0.0061885,           0.0061885
                  79,            0.067294,             0.32917,           0.0012835,           0.0080833,             0.02425,           0.0050584,           0.0017093,            0.073416,             0.36422,           0.0014167,            0.006139,            0.006139,            0.006139
                  80,            0.066832,             0.32716,           0.0012554,            0.009725,            0.029175,           0.0055884,           0.0017909,            0.072417,             0.36515,           0.0014152,           0.0060895,           0.0060895,           0.0060895
                  81,            0.066995,             0.33178,           0.0013226,            0.010742,            0.032225,           0.0061969,           0.0023182,            0.071848,             0.36461,           0.0014211,             0.00604,             0.00604,             0.00604
                  82,            0.066793,             0.33074,           0.0013289,           0.0095417,            0.028625,           0.0054281,           0.0017758,            0.072644,             0.37258,           0.0014327,           0.0059905,           0.0059905,           0.0059905
                  83,            0.067036,             0.32853,           0.0012735,            0.011833,              0.0355,           0.0065742,           0.0021076,            0.071997,             0.35892,           0.0014256,            0.005941,            0.005941,            0.005941
                  84,            0.066727,             0.32618,           0.0012282,            0.012658,            0.037975,           0.0071023,           0.0023014,            0.071636,             0.35541,           0.0014207,           0.0058915,           0.0058915,           0.0058915
                  85,            0.066961,             0.32808,           0.0012769,           0.0091583,            0.027475,           0.0073088,           0.0025716,            0.072686,             0.35978,           0.0014215,            0.005842,            0.005842,            0.005842
                  86,            0.066989,             0.32425,           0.0013525,            0.008075,            0.024225,           0.0050813,            0.001763,            0.073607,             0.37166,           0.0014267,           0.0057925,           0.0057925,           0.0057925
                  87,            0.067112,             0.32851,           0.0013205,           0.0090583,            0.027175,           0.0072755,            0.002347,            0.072705,             0.36715,           0.0014203,            0.005743,            0.005743,            0.005743
                  88,             0.06666,             0.32724,             0.00121,            0.019742,            0.059225,            0.012826,           0.0046908,            0.068654,             0.35481,           0.0014141,           0.0056935,           0.0056935,           0.0056935
                  89,            0.066819,             0.32501,           0.0013297,            0.017733,              0.0532,            0.011387,           0.0037397,            0.068927,              0.3589,           0.0014147,            0.005644,            0.005644,            0.005644
                  90,            0.066933,             0.32483,           0.0013177,             0.01205,             0.03615,            0.009058,           0.0038822,             0.07149,             0.36041,           0.0014194,           0.0055945,           0.0055945,           0.0055945
                  91,            0.066595,             0.33001,           0.0012656,              0.0087,              0.0261,           0.0053041,            0.001755,            0.072429,             0.36522,           0.0014146,            0.005545,            0.005545,            0.005545
                  92,            0.066848,             0.32682,           0.0012573,            0.007475,            0.022425,           0.0040795,           0.0014017,            0.073513,             0.36435,           0.0014252,           0.0054955,           0.0054955,           0.0054955
                  93,            0.066551,             0.32911,           0.0012776,            0.011567,              0.0347,           0.0074553,           0.0030461,             0.07175,             0.35925,           0.0014179,            0.005446,            0.005446,            0.005446
                  94,            0.066725,             0.32737,           0.0012969,            0.015942,            0.047825,            0.011421,           0.0040913,             0.07035,             0.35344,           0.0014194,           0.0053965,           0.0053965,           0.0053965
                  95,             0.06663,             0.32411,           0.0014438,            0.014675,            0.044025,            0.010615,           0.0046734,             0.07038,             0.35578,           0.0014157,            0.005347,            0.005347,            0.005347
                  96,            0.066748,             0.32765,           0.0012298,           0.0092333,              0.0277,           0.0073813,           0.0023607,            0.072436,             0.35779,           0.0014136,           0.0052975,           0.0052975,           0.0052975
